Year,C Fips,Count,Population,Ozone,PM2.5,Not Carcinogen,Carcinogen,Radon,Education,Poverty,Unemployed,Median Income,Alcohol,Health Status,Unhealthy Days,Uninsured,HIV,Hep B,Hep C,Cancer Rate,Superfund,Fracking,Medicare Population,Disabled Medicare,Work Disabled,Drug Use,Major Depression
2002,15,141,27397,27397.0,383558.0,0.0,2082.0,0.2875,11.0,23.3,12.12,60.4,77.3,31.7,8.0,17.195313355476877,7.242000000000001,3.621,959.623,0.5146548892214475,0.0,0.0,12.669270358068403,3.755885680913969,5.423951527539512,7.37307004416542,5.642953608059276
2002,17,955,165195,13215600.0,2312730.0,0.0,0.0,1.2676470588235291,26.5,9.1,10.4,117.2,79.8,14.3,6.4,13.028239353491328,4.25,9.713,68.59899999999999,0.5781046641847514,0.0,0.0,13.663851811495507,2.190138926722964,2.8699415841883837,7.370077786857955,5.703562456490814
2002,19,3297,829762,112017870.0,61402388.0,259170.037,39701.663,1.2481132075471697,17.5,25.2,14.72,72.3,78.2,19.5,6.6,24.402660039866852,10.499,33.911,126.352,0.3973428525287974,5.0,0.0,9.629990286371273,1.7674947756103558,2.9477127176226436,7.22267348950663,5.045663696337021
2002,21,132,26651,26651.0,53302.0,63964.0,15286.0,0.43,10.7,18.5,13.94,67.6,77.3,24.7,7.3,23.545082736107464,7.465,29.86,100.776,0.49529098345277844,0.0,1.0,13.117706652658438,2.307605718359536,4.941653221267495,7.132940602604029,5.140520055532625
2002,23,704,128780,0.0,643900.0,2308066.8,74793.2,0.3416666666666667,23.0,20.9,9.760000000000002,63.2,77.3,21.7,7.6,16.42646373660506,3.883,9.32,222.127,0.546668737381581,0.0,0.0,12.2200652275198,3.373194595434074,6.068488895791272,7.220841745612673,5.366516539835378
2002,25,542,145640,4660480.0,873840.0,255435.0,3.0,1.4500000000000002,10.3,24.3,27.02,61.9,78.5,25.1,7.4,29.611370502609173,11.55,127.73,290.791,0.37215050810216976,0.0,0.0,11.076627300192254,1.8490799230980501,5.328206536665752,7.3963196923922006,5.144191156275749
2002,27,141,18394,239122.0,128758.0,19765.63,300.0,1.7,17.1,12.4,8.82,80.2,78.4,22.2,7.3,15.98890942698706,5.43,5.43,43.44300000000001,0.766554311188431,0.0,0.0,18.272262694356854,2.277916711971295,7.540502337718821,6.6760900293573995,5.344133956725019
2002,29,2669,694059,88839552.0,52054425.0,1670200.1538000002,1542541.6783,1.4350000000000005,13.5,21.9,13.499999999999995,79.3,78.2,19.5,6.6,21.95000713195852,16.942,16.655,176.30900000000003,0.38454944032135596,2.0,3033.0,9.087700037028553,2.24980873383963,3.3612416235507356,7.429339580640838,5.222898917815344
2002,31,401,135369,8528247.0,7986771.0,9138221.81,2693984.01,1.4750000000000003,10.4,22.4,14.34,72.0,78.5,25.1,7.4,20.187783022700913,10.396,7.426,235.401,0.29622734894990727,0.0,1.0,6.960234617970141,1.4833529094548974,4.922840532175018,7.372441253167268,5.239013363473173
2002,33,443,61513,0.0,799669.0,2398263.0,48076.0,1.3375,12.1,20.5,13.62,58.9,77.1,24.5,8.2,18.82528896330857,11.474,6.557,227.85,0.7201729715669858,1.0,0.0,16.698909173670607,4.171475948173557,7.430949555378538,7.230991822866711,5.663843415213044
2002,35,135,33430,66860.0,66860.0,644.0,210.5,1.1222222222222222,10.7,17.1,12.38,84.8,77.9,27.7,8.6,12.318276996709542,11.904000000000002,95.23,785.6439999999999,0.40382889620101703,0.0,0.0,9.485492072988334,2.3960514507927013,5.507029614119055,7.690696978761591,5.7732575530960215
2002,37,39175,9705913,999709039.0,718237562.0,7551874.852368998,773126.4164950001,0.7072463768115944,24.9,16.7,10.96,91.6,79.2,20.2,6.9,22.3357761397614,25.025,68.234,93.876,0.40361993766068166,15.0,16.0,9.392109737641373,1.2177113064994505,3.8216291450376696,6.855532292531367,5.109308109396818
2002,39,562,128369,5391498.0,5904974.0,118918.19,156930.4,2.6041666666666665,12.0,22.6,14.02,72.3,78.5,25.1,7.4,23.271973763135957,5.448,0.0,444.413,0.43780040352421534,0.0,0.0,12.508471671509477,2.3634989756093763,3.203265585928067,7.5921756810444885,5.512234262166099
2002,41,1540,246225,0.0,3939600.0,0.0,0.0,0.7810344827586209,51.3,7.5,6.74,154.9,79.5,15.9,6.3,9.552644938572444,23.446,12.935,31.934,0.6254442075337598,0.0,0.0,13.379226317392629,1.2220530003045995,2.383186110265002,6.4603513047009855,5.513656208752157
2002,43,102,17243,1275982.0,275888.0,0.0,430.17,1.0444444444444445,20.2,15.2,11.220000000000002,69.2,78.7,24.1,6.4,16.006495389433393,0.0,0.0,166.084,0.5915443948268863,0.0,0.0,16.197877399524444,2.760540509192136,5.231108275822073,7.446500028997274,5.863248854607667
2002,45,482,87364,0.0,698912.0,97.0,77.0,0.3764705882352941,20.2,20.3,9.98,67.1,77.3,24.0,7.7,18.541962364360607,5.714,17.141,179.41400000000004,0.5517146650794378,1.0,0.0,13.412847397097202,3.1397371915205348,5.3065335836271235,6.867817407627856,5.313401401034752
2002,47,836,225351,20056239.0,7887285.0,930145.5,108645.069,2.05,11.0,25.9,16.220000000000002,66.5,78.5,25.1,7.4,23.273914914954894,5.8370000000000015,13.469,37.713,0.3709768316981065,1.0,0.0,7.840213711055198,1.4865698399385847,3.370297890845836,7.286854728845224,4.987774627137222
2002,49,75,9362,0.0,102982.0,0.0,0.0,1.0,12.4,20.3,13.48,59.6,78.4,24.5,7.8,19.79277932065798,0.0,0.0,138.298,0.8011108737449263,0.0,0.0,16.235847041230507,3.268532364879299,7.167271950437941,7.039094210638752,5.522324289681692
2002,51,44,13404,80424.0,13404.0,951.4,0.0,1.85,28.9,11.2,9.06,83.7,80.8,21.2,7.5,16.935243210981795,0.0,7.472,67.249,0.3282602208296031,0.0,0.0,6.028051327961802,0.7087436586093703,4.5359594150999705,6.371232467920024,5.028349746344374
2002,53,1578,408977,0.0,4498747.0,12000.9,11174.0063,0.9149999999999998,22.5,15.3,11.400000000000002,93.1,77.8,21.1,7.0,19.598412624670825,7.832000000000002,14.684,128.488,0.38584076855177674,2.0,0.0,9.392459722673891,1.3049633597977393,2.9412411944925996,6.819698907273514,4.9555353968560585
2002,55,843,128744,128744.0,2317392.0,11198.0,0.0,0.993103448275862,26.4,10.1,8.4,112.7,79.5,16.7,6.6,13.456937799043061,9.379,14.85,60.965,0.6547877959361212,0.0,0.0,14.715248865966569,2.4008885850991115,2.463027403218791,6.945566395327162,5.440253526377928
2002,57,683,94647,6625290.0,662529.0,0.0,0.0,2.3653846153846154,26.1,12.4,9.88,89.4,79.2,19.8,7.2,12.99037476095386,5.287000000000001,3.172,30.662,0.7216287890794214,1.0,0.0,15.801874333048064,2.1500945618984226,5.863894259722971,7.183534607541707,5.755068834722707
2002,59,13020,2908245,17449470.0,95972085.0,575383.576,1138999.6409999998,0.6935483870967741,30.8,12.7,8.139999999999999,121.0,79.2,20.2,6.9,17.513104982558207,11.975,44.365,69.55,0.44769268063729156,2.0,0.0,9.673669171613808,0.9540805537360161,3.0624998925468794,6.785226141538969,5.17992810096811
2002,61,1679,276907,14952978.0,5538140.0,118520.0,27684.024,0.9000000000000001,30.3,8.6,9.7,118.2,79.8,14.3,6.4,11.210984193248997,4.6960000000000015,4.6960000000000015,14.45,0.6063407570050594,0.0,0.0,12.889887218452403,1.5351724586232922,2.7644660481677965,7.774451350092269,6.080380777661814
2002,63,139,20866,250392.0,83464.0,119.0,0.0,1.318181818181818,17.5,13.8,15.580000000000002,72.6,78.9,21.7,6.8,14.890252084731143,4.832,19.328,130.466,0.6661554682258218,0.0,0.0,16.687434103325984,3.143870411195246,12.450877024825074,7.097670852103902,5.7270200325889
2002,65,7752,1687147,199083346.0,151843230.0,371389.627,29157.944,0.2875,16.6,16.2,12.06,89.8,79.2,20.2,6.9,19.020749229320266,17.768,15.636,73.62,0.45947389290915375,3.0,0.0,11.437296216630797,1.6000976796924038,4.945923502812737,7.86357086845426,5.698673559565349
2002,67,6078,1301079,61150713.0,40333449.0,184955.79,41498.464,0.938181818181818,24.8,16.9,10.68,91.1,79.2,20.2,6.9,15.23735299701248,14.689,54.504,67.57,0.46715072643552,4.0,0.0,10.2697069124934,2.0812725437886552,2.8903702234837394,7.015638558458018,5.260787392617973
2002,69,189,55056,1266288.0,660672.0,1458.0,5.1,0.35,17.1,9.3,13.26,118.7,78.0,22.8,8.8,18.166957279860505,5.435,3.623,27.174,0.3432868352223191,1.0,0.0,7.672188317349608,1.1261261261261262,4.210258645742517,6.767654751525718,4.873219994187736
2002,71,6582,1799791,223174084.0,125985370.0,1528892.385809999,423014.0757359999,0.6764705882352942,15.9,18.9,11.7,83.0,79.2,20.2,6.9,19.549658821496497,11.828,16.825,123.497,0.36570912956004337,5.0,0.0,8.229566655239413,1.7298119614999743,3.1933152238232108,7.457754817087095,5.219383806230835
2002,73,13731,2900355,89911005.0,55106745.0,870824.6037232,148505.044,0.6128205128205128,29.5,13.9,9.12,104.0,79.2,20.2,6.9,16.855384944256823,21.921,32.985,98.748,0.4734248048945733,1.0,0.0,10.717825921309633,1.3554202847582453,3.269668712967895,6.929289690399969,5.144577129351407
2002,75,4279,772723,0.0,16227183.0,40047.76,2234.1,0.5599999999999999,45.0,12.4,7.56,140.4,78.2,19.5,6.6,13.239284970163952,98.308,47.36600000000001,0.0,0.553756003121429,1.0,0.0,13.390309334651615,1.8592691041938705,3.43059543976302,6.323223198998865,5.603042746236361
2002,77,2445,609041,8526574.0,19489312.0,581512.089312,50745.298537099996,2.4863636363636363,14.5,17.5,14.48,82.7,78.2,19.5,6.6,18.043284442262507,11.267,26.51,181.76,0.4014508054465955,4.0,0.0,9.704601168065862,2.0034775983882858,2.536610835723703,7.404756001648494,5.295045817933439
2002,79,1491,253083,1518498.0,3543162.0,95888.58,548.3100049,2.6733333333333333,26.7,14.4,8.5,95.8,78.2,20.4,7.4,14.618524357621807,6.31,15.382,360.088,0.5891347897725252,1.0,0.0,13.805352394273815,2.043203217916652,2.4865360375845076,7.501491605520719,5.488713188953821
2002,81,3682,697628,0.0,10464420.0,30190.725,20032.791200000003,0.7736842105263156,39.0,8.4,7.08,156.8,80.3,13.9,6.3,12.06000905926941,9.647,58.306,3.547,0.5277884488581307,0.0,0.0,12.09842494853991,1.1164976176414938,2.7680941705321462,6.446272225312058,5.287058432287695
2002,83,2103,405178,6888026.0,3241424.0,34349.0,0.079,1.5199999999999998,29.4,15.6,8.239999999999998,97.8,78.9,18.3,6.5,17.729738534668712,5.909,12.065,81.501,0.5190311418685121,1.0,0.0,12.156138783448263,1.7256613142865604,2.348350601464048,7.054183593383649,5.071844966903435
2002,85,6790,1669348,15024132.0,26709568.0,230046.579,90149.698,1.4012987012987017,40.5,8.3,8.84,158.5,79.2,20.2,6.9,11.796102430409956,9.686,112.393,40.102,0.40674562763426203,13.0,0.0,9.366411317472451,1.0038050783898864,2.53110795352437,6.608388424702339,5.24378380062156
2002,87,1148,254531,254531.0,2799841.0,476.461,0.0,1.1800000000000002,34.2,15.4,11.34,100.6,79.0,20.6,7.3,16.296246822587428,15.65,14.476,104.464,0.4510256118115279,1.0,0.0,9.502575324813089,1.5224078795903053,2.8071236902381242,6.885998169181749,5.151435385080796
2002,89,1136,170198,2212574.0,1361584.0,65311.08,12376.53,1.0797468354430375,16.6,19.0,14.26,71.2,77.3,21.7,7.6,16.078332295326618,1.769,12.384,164.52599999999995,0.6674579019729961,1.0,0.0,15.786907014183479,4.072315773393342,3.7785402883700163,7.270943254327313,5.57997156253305
2002,91,22,3482,17410.0,3482.0,0.0,0.0,1.35,17.2,13.8,14.02,73.7,78.4,28.8,6.1,12.665134979896612,0.0,0.0,224.467,0.6318207926479035,0.0,0.0,16.858127512923605,2.5847214244686962,12.004595060310166,6.8638713383113155,5.427914991384262
2002,93,317,43965,43965.0,1099125.0,132686.11,0.0,0.8740740740740741,17.7,22.6,14.76,58.1,77.2,26.6,8.0,18.717161378369155,2.253,0.0,128.425,0.7210280905265553,2.0,0.0,18.8786534743546,3.402706698510179,5.488456726941886,7.10110315023314,5.593085408847947
2002,95,1836,408226,1632904.0,9389198.0,1290139.0,29426.115,0.9,21.4,12.0,10.56,104.2,79.7,16.9,6.6,13.434470121942258,24.335,29.743,87.26299999999998,0.4497508732907752,1.0,0.0,8.936471464335932,1.585641286934198,2.3915674160881473,6.763655426160999,5.040345298927555
2002,97,2488,465298,0.0,7910066.0,33471.0,426.15,0.5353658536585366,28.5,11.0,9.02,103.1,79.3,14.4,6.4,13.740871441527794,12.232,14.592,44.85,0.5347110883777708,1.0,0.0,11.968673839131052,1.8085184118564877,2.3266809657466827,6.821649781430395,5.268021783889035
2002,99,1979,477469,19098760.0,15756477.0,220970.501,37819.005,1.8000000000000005,14.1,19.5,14.98,80.6,77.8,21.1,7.0,18.724985287002927,5.912000000000001,15.626,128.806,0.41447717024560754,3.0,0.0,9.970909106140923,2.2087297814098927,3.2975962837377923,7.169261250468617,5.1352024948216535
2002,101,399,82162,1889726.0,1232430.0,0.0,0.0,1.106666666666667,15.3,17.5,16.46,78.8,77.3,24.0,7.7,19.534578028772426,2.441,10.984000000000002,108.621,0.48562595847228646,0.0,15.0,11.815681215160293,2.3977021007278303,2.940532119471288,7.334290791363404,5.436819941091989
2002,103,412,57380,1319740.0,229520.0,152.0,0.0,0.8588235294117647,11.3,22.5,13.38,62.5,77.1,24.5,8.2,19.8710352039038,5.237,10.475,193.782,0.7180202161031718,0.0,0.0,13.909027535726734,3.0463576158940397,6.878703380968979,7.331822934820495,5.515859184384803
2002,105,91,13064,0.0,65320.0,0.0,0.0,0.3333333333333333,15.5,19.7,15.579999999999998,58.4,78.4,24.5,7.8,16.51867728107777,0.0,60.795,395.167,0.696570728720147,0.0,0.0,16.77127985303123,4.19473361910594,8.274647887323944,7.2030006123698715,5.802204531537048
2002,107,1475,379568,48205136.0,24671920.0,35595.020000000004,1.4875,1.8730158730158728,11.5,27.2,15.24,66.1,77.8,21.1,7.0,26.409497112506852,6.558,13.117,84.471,0.3885996712051596,1.0,0.0,9.282394722421278,1.9466867596846942,3.2289339459596174,7.290129831808794,5.033617164776799
2002,109,499,55850,3462700.0,502650.0,0.0,0.0,1.1791666666666667,16.1,14.5,12.58,82.4,78.9,23.4,7.4,14.705461056401074,5.3660000000000005,14.309,329.1,0.8934646374216652,0.0,0.0,17.66338406445837,2.633840644583706,5.545210384959714,7.486123545210385,6.023276633840645
2002,111,3599,779489,30400071.0,10912846.0,72968.2857392,2963.231,1.2014285714285722,26.9,9.9,9.2,123.0,80.3,13.9,6.3,16.718901742038696,7.565,16.541,66.548,0.4617127374472251,2.0,33.0,10.296745688521582,1.4009177807512356,1.5891179990994102,6.812796588534284,5.107320308561122
2002,113,736,180327,2524578.0,3245886.0,66724.29000000001,83674.06,1.3714285714285712,34.1,17.5,10.58,91.1,77.3,21.7,7.6,16.335878709233782,5.5779999999999985,25.102,47.972,0.40814742107393787,2.0,0.0,8.916579325336748,1.5305528290272672,2.45387545958176,7.930592756492372,5.239925246912553
2002,115,282,62100,2297700.0,683100.0,126501.0,19218.8,1.2733333333333332,10.3,21.6,15.78,72.1,75.6,29.4,8.7,21.863123993558776,4.782,41.442,102.012,0.45410628019323673,0.0,0.0,10.505636070853463,2.9565217391304346,4.768115942028985,7.3494363929146544,5.202898550724638
2003,1,6095,1454163,8724978.0,4362489.0,664212.9508716,35614.475,0.7983333333333336,34.9,11.5,9.24,126.3,79.2,20.2,6.9,13.855599406668992,16.017,72.247,61.683,0.4191414580071147,3.0,0.0,9.453685728491234,1.460015142731592,1.8023426534714473,6.5579993439525,5.147359683886882
2003,5,287,36994,776874.0,73988.0,139119.0,55246.0,1.44,16.6,13.1,11.820000000000002,86.7,79.0,21.7,7.4,11.474833756825431,5.438,10.877,399.717,0.7758014813212953,1.0,0.0,17.389306374006598,2.2571227766664865,5.765799859436665,7.239011731632157,5.892847488781965
2003,7,1206,211481,4652582.0,0.0,810.3,0.0,0.4863636363636363,21.8,21.4,12.12,70.4,77.3,21.7,7.6,17.541528553392503,7.597,9.97,112.523,0.5702639953470997,1.0,0.0,14.676022905130958,2.895295558466245,5.71729848071458,7.545358684704537,5.3806252098297245
2003,9,281,43755,1837710.0,175020.0,0.0,0.0,1.188888888888889,17.1,13.0,12.62,81.4,78.2,26.0,7.3,13.557307736258714,2.316,6.947,97.254,0.6422123185921609,0.0,0.0,16.964918295051994,2.5848474460061706,5.553651011312993,7.377442577991086,5.942178036795795
2003,11,73,19568,0.0,0.0,179340.0,10843.0,0.55,10.6,13.2,18.82,79.3,77.8,29.3,8.2,24.202780049059687,0.0,20.32,30.48,0.3730580539656582,0.0,3.0,11.728331970564186,2.095257563368765,4.241618969746526,7.384505314799673,5.2841373671300085
2003,13,4897,987531,7900248.0,5925186.0,3766647.6577,53506.388,0.7583333333333333,35.0,10.2,9.28,128.8,80.3,13.9,6.3,12.058355636430655,11.822,28.392,55.067,0.49588316721196596,2.0,0.0,10.85960845786107,1.512053798817455,1.9916336803604142,6.820646642991461,5.277606475138502
2003,15,155,27601,0.0,0.0,0.0,1922.0,0.2875,11.0,23.3,12.12,60.4,77.3,31.7,8.0,17.068222165863556,7.176,7.176,803.703,0.5615738560197094,0.0,0.0,12.575631317705879,3.7281257925437483,5.383862903517988,7.318575413934278,5.60124633165465
2003,17,926,168331,9763198.0,168331.0,0.0,0.0,1.2676470588235291,26.5,9.1,10.4,117.2,79.8,14.3,6.4,12.785523759735284,3.5780000000000003,10.735,66.798,0.5501066351414772,0.0,0.0,13.409294782303913,2.1493367234793355,2.816474683807498,7.232773523593396,5.597305309182503
2003,19,3241,847193,116065441.0,36429299.0,251537.42400000003,43958.9795,1.2481132075471697,17.5,25.2,14.72,72.3,78.2,19.5,6.6,23.900575193609956,11.821,29.317,111.24,0.38255745739164515,5.0,0.0,9.43185319047726,1.7311285622048338,2.8870635144530232,7.074066948145227,4.941849141813023
2003,21,129,27016,27016.0,0.0,31415.0,10.0,0.43,10.7,18.5,13.94,67.6,77.3,24.7,7.3,23.226976606455434,7.365,14.73,66.28399999999999,0.47749481788569736,0.0,1.0,12.940479715724015,2.276428782943441,4.874888954693515,7.036570920935742,5.07106899615043
2003,23,715,129754,0.0,1038032.0,1693791.0,61044.1,0.3416666666666667,23.0,20.9,9.760000000000002,63.2,77.3,21.7,7.6,16.303158284137677,8.45,19.204,166.69400000000005,0.5510427424202723,0.0,0.0,12.128335157297656,3.3478736686344925,6.0229357091110876,7.1666384080644905,5.326232717295806
2003,25,560,148984,3426632.0,744920.0,312555.29000000004,19084.3,1.4500000000000002,10.3,24.3,27.02,61.9,78.5,25.1,7.4,28.946732535037317,8.613999999999999,38.434,190.843,0.3758792890511733,0.0,0.0,10.828008376738442,1.8075766525264456,5.208613005423402,7.2303066101057825,5.028727917091768
2003,27,120,18593,223116.0,18593.0,19782.34,116.0,1.7,17.1,12.4,8.82,80.2,78.4,22.2,7.3,15.817780885279406,0.0,16.21,205.328,0.645404184370462,0.0,0.0,18.07669553057602,2.25353627709353,7.459796697681924,6.604636153391061,5.286935943634701
2003,29,2683,714272,102855168.0,25713792.0,2604467.0052,1167447.2618,1.4350000000000005,13.5,21.9,13.499999999999995,79.3,78.2,19.5,6.6,21.328849513910665,11.981,15.325,174.562,0.3756272120424712,2.0,3033.0,8.830529546167286,2.1861419739258996,3.2661227095560235,7.219098606693248,5.075097441870883
2003,31,455,139393,6551471.0,1533323.0,17893295.99,4582894.799999999,1.4750000000000003,10.4,22.4,14.34,72.0,78.5,25.1,7.4,19.605001685880925,4.324,4.324,202.49,0.3264152432331609,0.0,1.0,6.75930642141284,1.440531447059752,4.780727870122603,7.159613466960321,5.087773417603467
2003,33,402,62496,0.0,0.0,1266.25,79.84,1.3375,12.1,20.5,13.62,58.9,77.1,24.5,8.2,18.529185867895546,6.454,4.84,182.314,0.6432411674347158,1.0,0.0,16.43625192012289,4.105862775217614,7.314068100358423,7.117255504352278,5.574756784434204
2003,35,112,33930,0.0,0.0,47.0,0.71,1.1222222222222222,10.7,17.1,12.38,84.8,77.9,27.7,8.6,12.136752136752136,11.746,99.844,698.9110000000002,0.3300913645741232,0.0,0.0,9.345711759504862,2.3607427055702916,5.4258768051871495,7.57736516357206,5.6881815502505155
2003,37,38719,9767145,1084153095.0,615330135.0,7020567.098301497,569747.8316799997,0.7072463768115944,24.9,16.7,10.96,91.6,79.2,20.2,6.9,22.195749116041586,22.847,66.112,89.572,0.39642085788631176,15.0,16.0,9.333228901587926,1.2100772538955857,3.7976706601570873,6.812553719638646,5.077276932000088
2003,39,532,132738,5840472.0,398214.0,117963.63,175926.2,2.6041666666666665,12.0,22.6,14.02,72.3,78.5,25.1,7.4,22.505989241965377,3.012,0.753,375.713,0.4007895252301526,0.0,0.0,12.09676204251985,2.2857056758426375,3.097831819072157,7.3422832949117804,5.330802031068722
2003,41,1540,245054,0.0,0.0,0.0,0.0,0.7810344827586209,51.3,7.5,6.74,154.9,79.5,15.9,6.3,9.598292621218182,15.772,13.75,33.97,0.6284329168264954,0.0,0.0,13.443159466893013,1.2278926277473536,2.394574257102516,6.491222342830561,5.54000342781591
2003,43,133,17707,1257197.0,35414.0,0.0,0.0,1.0444444444444445,20.2,15.2,11.220000000000002,69.2,78.7,24.1,6.4,15.587055966566895,0.0,11.259,61.923,0.7511153780990568,0.0,0.0,15.773422940080195,2.6882024058282035,5.094030609363529,7.25136951488112,5.709606370362004
2003,45,452,88140,0.0,264420.0,130.0,0.4,0.3764705882352941,20.2,20.3,9.98,67.1,77.3,24.0,7.7,18.378715679600635,4.545,31.812,99.981,0.5128205128205128,1.0,0.0,13.294758339006126,3.112094395280236,5.259813932380304,6.8073519400953035,5.2666212843204
2003,47,785,231735,21319620.0,2317350.0,242419.17,135221.58000000002,2.05,11.0,25.9,16.220000000000002,66.5,78.5,25.1,7.4,22.632748613718256,3.491,12.654000000000002,19.199,0.3387490020929078,1.0,0.0,7.624225947742033,1.4456167605238741,3.277450536172784,7.08611129091419,4.850367877100998
2003,49,60,9501,0.0,0.0,0.0,0.0,1.0,12.4,20.3,13.48,59.6,78.4,24.5,7.8,19.50321018840122,0.0,0.0,21.028,0.6315124723713293,0.0,0.0,15.998315966740343,3.22071360909378,7.062414482686033,6.936111988211767,5.441532470266288
2003,51,43,13352,13352.0,0.0,0.0,624.5,1.85,28.9,11.2,9.06,83.7,80.8,21.2,7.5,17.001198322348714,0.0,7.367000000000001,51.569,0.3220491312162972,0.0,0.0,6.051527860994608,0.7115038945476333,4.553624925104853,6.39604553624925,5.047932893948472
2003,53,1705,409725,409725.0,0.0,2290.95,4148.048,0.9149999999999998,22.5,15.3,11.400000000000002,93.1,77.8,21.1,7.0,19.562633473671365,5.8260000000000005,16.022000000000002,73.797,0.41613277198120685,2.0,0.0,9.37531270974434,1.302580999450851,2.9358716212093476,6.8072487644151565,4.9464884983830615
2003,55,812,130138,390414.0,0.0,12340.0,0.0,0.993103448275862,26.4,10.1,8.4,112.7,79.5,16.7,6.6,13.312791037206658,11.59,6.954,44.815,0.6239530344711,0.0,0.0,14.557623445880527,2.375170972352426,2.4366441777190366,6.871167529852926,5.381979129846778
2003,57,638,95606,5736360.0,0.0,0.0,0.0,2.3653846153846154,26.1,12.4,9.88,89.4,79.2,19.8,7.2,12.860071543626969,0.0,0.0,21.881,0.6673221345940631,1.0,0.0,15.643369662991862,2.128527498274167,5.805074995293182,7.111478359098801,5.69734117105621
2003,59,12596,2929376,61516896.0,79093152.0,447995.3063,942680.3227499998,0.6935483870967741,30.8,12.7,8.139999999999999,121.0,79.2,20.2,6.9,17.38677452126323,11.736,35.75199999999999,51.87600000000001,0.42998918541013514,2.0,0.0,9.603888336628689,0.9471983111761686,3.0404086057918134,6.73628103732672,5.142562784702271
2003,61,1641,290726,12501218.0,290726.0,81199.0,24255.697,0.9000000000000001,30.3,8.6,9.7,118.2,79.8,14.3,6.4,10.67809552637191,3.4410000000000003,8.257,16.858,0.5644490000894312,0.0,0.0,12.277195710050012,1.4622015230835907,2.6330634342989616,7.404910465524239,5.791363689522093
2003,63,180,20957,0.0,104785.0,182.0,0.0,1.318181818181818,17.5,13.8,15.580000000000002,72.6,78.9,21.7,6.8,14.825595266498068,14.46,0.0,101.219,0.8589015603378346,0.0,0.0,16.61497351720189,3.1302190198978863,12.39681252087608,7.066851171446295,5.70215202557618
2003,65,7889,1771656,207283752.0,138189168.0,335070.69200790004,18566.65,0.2875,16.6,16.2,12.06,89.8,79.2,20.2,6.9,18.113448660462304,13.484000000000002,11.735,68.889,0.4452896047539703,3.0,0.0,10.891730674577909,1.5237721092582308,4.710000135466479,7.48847406042708,5.4268435858880055
2003,67,6004,1328531,66426550.0,23913558.0,587556.53,44021.56,0.938181818181818,24.8,16.9,10.68,91.1,79.2,20.2,6.9,14.92249710394413,13.626,44.059,58.669,0.4519277307040634,4.0,0.0,10.057499599181352,2.0382663257387295,2.8306452766250843,6.870671440862125,5.152081509577119
2003,69,175,55198,496782.0,55198.0,1454.22,5.1,0.35,17.1,9.3,13.26,118.7,78.0,22.8,8.8,18.120221747164752,1.803,9.016,32.457,0.317040472480887,1.0,0.0,7.652451175767237,1.123229102503714,4.199427515489692,6.750244574078771,4.860683358092684
2003,71,6404,1846115,230764375.0,83075175.0,1460275.6913700001,552029.153095,0.6764705882352942,15.9,18.9,11.7,83.0,79.2,20.2,6.9,19.05910520200529,9.891,16.648,114.536,0.346890632490392,5.0,0.0,8.023064651985386,1.686406318132944,3.11318633996257,7.270619652621857,5.0884154020740855
2003,73,13637,2914702,116588080.0,55379338.0,942411.089,140623.83022770003,0.6128205128205128,29.5,13.9,9.12,104.0,79.2,20.2,6.9,16.77241790069791,19.226,25.272,84.24,0.4678694425708014,1.0,0.0,10.665069705239164,1.3487485170010518,3.253574464902415,6.895181737275371,5.119254043809624
2003,75,4119,766160,0.0,3830800.0,32372.0,1423.08,0.5599999999999999,45.0,12.4,7.56,140.4,78.2,19.5,6.6,13.352693954265426,91.192,53.078,0.0,0.5376161637255926,1.0,0.0,13.50501200793568,1.8751957815599876,3.459982249138561,6.377388535031847,5.651038947478333
2003,77,2536,626778,9401670.0,5641002.0,542376.4339960001,49073.04127999999,2.4863636363636363,14.5,17.5,14.48,82.7,78.2,19.5,6.6,17.532683023335217,10.626,23.667,115.117,0.4046089684066767,4.0,0.0,9.429973611071224,1.9467817951491595,2.4648280571430394,7.195211063566366,5.145202926714084
2003,79,1563,254674,1273370.0,0.0,86694.98,328.2100000000001,2.6733333333333333,26.7,14.4,8.5,95.8,78.2,20.4,7.4,14.527199478549047,7.042000000000002,9.781,143.97,0.6137257827654177,1.0,0.0,13.719107564965407,2.030438914062684,2.4710021439173215,7.454628269866574,5.454424087264503
2003,81,3618,693057,1386114.0,693057.0,13115.59,24682.558,0.7736842105263156,39.0,8.4,7.08,156.8,80.3,13.9,6.3,12.139549849435184,6.685,42.67,1.565,0.5220349841355041,0.0,0.0,12.178219107519295,1.1238613851385961,2.7863509062025202,6.488788079479754,5.321928787964049
2003,83,1979,406810,9763440.0,813620.0,12810.12,0.102,1.5199999999999998,29.4,15.6,8.239999999999998,97.8,78.9,18.3,6.5,17.658612128512083,6.593,7.57,61.292,0.4864678842702982,1.0,0.0,12.107371991838942,1.7187384774218921,2.3389297214916054,7.0258843194611735,5.051498242422753
2003,85,7067,1663592,14972328.0,16635920.0,208491.50100000002,75876.175,1.4012987012987017,40.5,8.3,8.84,158.5,79.2,20.2,6.9,11.836916744009349,9.385,95.384,39.428,0.4248036778248513,13.0,0.0,9.398818941182693,1.0072782268729352,2.5398655439554894,6.631253336154538,5.261927203304657
